nid,title,type,view_node,resolved_url,redirects,meta_tags,Generator,HandheldFriendly,MobileOptimized,description,generator,keywords,og:description,og:image,og:image:secure_url,og:image:url,og:site_name,og:title,og:type,og:updated_time,og:url,robots,twitter:card,twitter:creator,twitter:description,twitter:image,twitter:image:alt,twitter:title,viewport
39536,Grilled Low-Salt Flat Bread,Recipes,https://www.kidney.org/nutrition/recipes/grilled-low-salt-flat-bread,https://www.kidney.org/nutrition/recipes/grilled-low-salt-flat-bread,,,Drupal 10 (https://www.drupal.org),true,width,"Grilled Low-Salt Flat Bread: Soft, homemade flatbread grilled to perfection with minimal salt. Ideal for a low-sodium, versatile snack or meal option.",Drupal 10 (https://www.drupal.org),"Grilled Low-Salt Flat Bread: Soft, homemade flatbread grilled to perfection with minimal salt. Ideal for a low-sodium, versatile snack or meal option.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Grilled Low-Salt Flat Bread,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/grilled-low-salt-flat-bread,,@NKF,"Grilled Low-Salt Flat Bread: Soft, homemade flatbread grilled to perfection with minimal salt. Ideal for a low-sodium, versatile snack or meal option.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Grilled Low-Salt Flat Bread,"width=device-width, initial-scale=1.0"
39537,Healthy Chicken Nuggets,Recipes,https://www.kidney.org/nutrition/recipes/healthy-chicken-nuggets,https://www.kidney.org/nutrition/recipes/healthy-chicken-nuggets,,,Drupal 10 (https://www.drupal.org),true,width,"Healthy Chicken Nuggets: Oven-baked, low-sodium nuggets made with Greek yogurt and cornflakes. A tasty, healthy option for snacks or meals.",Drupal 10 (https://www.drupal.org),"Healthy Chicken Nuggets: Oven-baked, low-sodium nuggets made with Greek yogurt and cornflakes. A tasty, healthy option for snacks or meals.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Healthy Chicken Nuggets,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/healthy-chicken-nuggets,,@NKF,"Healthy Chicken Nuggets: Oven-baked, low-sodium nuggets made with Greek yogurt and cornflakes. A tasty, healthy option for snacks or meals.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Healthy Chicken Nuggets,"width=device-width, initial-scale=1.0"
39538,Grilled Vegetables,Recipes,https://www.kidney.org/nutrition/recipes/grilled-vegetables,https://www.kidney.org/nutrition/recipes/grilled-vegetables,,,Drupal 10 (https://www.drupal.org),true,width,"Grilled Vegetables: A mix of zucchini, fennel, mushrooms, tomatoes, and red onion grilled or broiled to golden perfection. A flavorful, healthy side dish.",Drupal 10 (https://www.drupal.org),"Grilled Vegetables: A mix of zucchini, fennel, mushrooms, tomatoes, and red onion grilled or broiled to golden perfection. A flavorful, healthy side dish.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Grilled Vegetables,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/grilled-vegetables,,@NKF,"Grilled Vegetables: A mix of zucchini, fennel, mushrooms, tomatoes, and red onion grilled or broiled to golden perfection. A flavorful, healthy side dish.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Grilled Vegetables,"width=device-width, initial-scale=1.0"
39522,Fiesta Salad,Recipes,https://www.kidney.org/nutrition/recipes/fiesta-salad,https://www.kidney.org/nutrition/recipes/fiesta-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Fiesta Salad, great for CKD patients. Low in calories, fat, and phosphorus. A crisp and colorful salad with a tasty, healthy twist!",Drupal 10 (https://www.drupal.org),"Fiesta Salad, great for CKD patients. Low in calories, fat, and phosphorus. A crisp and colorful salad with a tasty, healthy twist!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Fiesta Salad,article,2024-08-09T06:27:01-04:00,https://www.kidney.org/nutrition/recipes/fiesta-salad,,@NKF,"Fiesta Salad, great for CKD patients. Low in calories, fat, and phosphorus. A crisp and colorful salad with a tasty, healthy twist!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Fiesta Salad,"width=device-width, initial-scale=1.0"
39521,Favorite Cranberry Salad,Recipes,https://www.kidney.org/nutrition/recipes/favorite-cranberry-salad,https://www.kidney.org/nutrition/recipes/favorite-cranberry-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Favorite Cranberry Salad, ideal for CKD patients. Low in calories and sodium, with a sweet, fruity flavor. A refreshing and light choice!",Drupal 10 (https://www.drupal.org),"Favorite Cranberry Salad, ideal for CKD patients. Low in calories and sodium, with a sweet, fruity flavor. A refreshing and light choice!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Favorite Cranberry Salad,article,2024-12-10T17:03:20-05:00,https://www.kidney.org/nutrition/recipes/favorite-cranberry-salad,,@NKF,"Favorite Cranberry Salad, ideal for CKD patients. Low in calories and sodium, with a sweet, fruity flavor. A refreshing and light choice!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Favorite Cranberry Salad,"width=device-width, initial-scale=1.0"
39520,Easy Crock Pot Pulled Pork,Recipes,https://www.kidney.org/nutrition/recipes/easy-crock-pot-pulled-pork,https://www.kidney.org/nutrition/recipes/easy-crock-pot-pulled-pork,,,Drupal 10 (https://www.drupal.org),true,width,"Easy Crock Pot Pulled Pork, suitable for CKD patients in Stage 1 or 2. High in protein and low in calories. A simple, satisfying meal!",Drupal 10 (https://www.drupal.org),"Easy Crock Pot Pulled Pork, suitable for CKD patients in Stage 1 or 2. High in protein and low in calories. A simple, satisfying meal!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Easy Crock Pot Pulled Pork,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/easy-crock-pot-pulled-pork,,@NKF,"Easy Crock Pot Pulled Pork, suitable for CKD patients in Stage 1 or 2. High in protein and low in calories. A simple, satisfying meal!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Easy Crock Pot Pulled Pork,"width=device-width, initial-scale=1.0"
39519,Creamy Curry Rice &amp; Apple Salad,Recipes,https://www.kidney.org/nutrition/recipes/creamy-curry-rice-apple-salad,https://www.kidney.org/nutrition/recipes/creamy-curry-rice-apple-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Creamy Curry Rice & Apple Salad, ideal for CKD patients. Low in sodium, potassium, and calories, with a flavorful curry twist. A tasty, nutritious dish!",Drupal 10 (https://www.drupal.org),"Creamy Curry Rice & Apple Salad, ideal for CKD patients. Low in sodium, potassium, and calories, with a flavorful curry twist. A tasty, nutritious dish!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Creamy Curry Rice & Apple Salad,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/creamy-curry-rice-apple-salad,,@NKF,"Creamy Curry Rice & Apple Salad, ideal for CKD patients. Low in sodium, potassium, and calories, with a flavorful curry twist. A tasty, nutritious dish!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Creamy Curry Rice & Apple Salad,"width=device-width, initial-scale=1.0"
39523,Flour Tortilla Chips,Recipes,https://www.kidney.org/nutrition/recipes/flour-tortilla-chips,https://www.kidney.org/nutrition/recipes/flour-tortilla-chips,,,Drupal 10 (https://www.drupal.org),true,width,"Flour Tortilla Chips, perfect for CKD patients. Low in calories, fat, and phosphorus. Crispy, homemade chips with a touch of garlic!",Drupal 10 (https://www.drupal.org),"Flour Tortilla Chips, perfect for CKD patients. Low in calories, fat, and phosphorus. Crispy, homemade chips with a touch of garlic!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Flour Tortilla Chips,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/flour-tortilla-chips,,@NKF,"Flour Tortilla Chips, perfect for CKD patients. Low in calories, fat, and phosphorus. Crispy, homemade chips with a touch of garlic!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Flour Tortilla Chips,"width=device-width, initial-scale=1.0"
39524,Fruit Crisp,Recipes,https://www.kidney.org/nutrition/recipes/fruit-crisp,https://www.kidney.org/nutrition/recipes/fruit-crisp,,,Drupal 10 (https://www.drupal.org),true,width,"Fruit Crisp, ideal for CKD patients. Low in sodium and fat, with a sweet, comforting taste. A warm, fiber-rich dessert!",Drupal 10 (https://www.drupal.org),"Fruit Crisp, ideal for CKD patients. Low in sodium and fat, with a sweet, comforting taste. A warm, fiber-rich dessert!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Fruit Crisp,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/fruit-crisp,,@NKF,"Fruit Crisp, ideal for CKD patients. Low in sodium and fat, with a sweet, comforting taste. A warm, fiber-rich dessert!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Fruit Crisp,"width=device-width, initial-scale=1.0"
39525,Garden Salad,Recipes,https://www.kidney.org/nutrition/recipes/garden-salad,https://www.kidney.org/nutrition/recipes/garden-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Garden Salad, great for CKD patients. Low in calories, sodium, and fat. A fresh, crisp mix of veggies with your choice of light dressing!",Drupal 10 (https://www.drupal.org),"Garden Salad, great for CKD patients. Low in calories, sodium, and fat. A fresh, crisp mix of veggies with your choice of light dressing!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Garden Salad,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/garden-salad,,@NKF,"Garden Salad, great for CKD patients. Low in calories, sodium, and fat. A fresh, crisp mix of veggies with your choice of light dressing!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Garden Salad,"width=device-width, initial-scale=1.0"
39526,Curry Ginger Pea Dip,Recipes,https://www.kidney.org/nutrition/recipes/curry-ginger-pea-dip,https://www.kidney.org/nutrition/recipes/curry-ginger-pea-dip,,,Drupal 10 (https://www.drupal.org),true,width,"Curry Ginger Pea Dip, ideal for CKD patients. Low in calories, sodium, and fat. A flavorful, creamy dip that's both nutritious and satisfying!",Drupal 10 (https://www.drupal.org),"Curry Ginger Pea Dip, ideal for CKD patients. Low in calories, sodium, and fat. A flavorful, creamy dip that's both nutritious and satisfying!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Curry Ginger Pea Dip,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/curry-ginger-pea-dip,,@NKF,"Curry Ginger Pea Dip, ideal for CKD patients. Low in calories, sodium, and fat. A flavorful, creamy dip that's both nutritious and satisfying!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Curry Ginger Pea Dip,"width=device-width, initial-scale=1.0"
39527,Garlic &amp; Onion Popcorn Snack Mix,Recipes,https://www.kidney.org/nutrition/recipes/garlic-onion-popcorn-snack-mix,https://www.kidney.org/nutrition/recipes/garlic-onion-popcorn-snack-mix,,,Drupal 10 (https://www.drupal.org),true,width,"Garlic & Onion Popcorn Snack Mix, perfect for CKD patients. Low in calories, sodium, and fat. A crunchy, flavorful snack that's easy to enjoy!",Drupal 10 (https://www.drupal.org),"Garlic & Onion Popcorn Snack Mix, perfect for CKD patients. Low in calories, sodium, and fat. A crunchy, flavorful snack that's easy to enjoy!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Garlic & Onion Popcorn Snack Mix,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/garlic-onion-popcorn-snack-mix,,@NKF,"Garlic & Onion Popcorn Snack Mix, perfect for CKD patients. Low in calories, sodium, and fat. A crunchy, flavorful snack that's easy to enjoy!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Garlic & Onion Popcorn Snack Mix,"width=device-width, initial-scale=1.0"
39528,Gelatin Beet Salad,Recipes,https://www.kidney.org/nutrition/recipes/gelatin-beet-salad,https://www.kidney.org/nutrition/recipes/gelatin-beet-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Gelatin Beet Salad, suitable for CKD patients. Low in calories, sodium, and fat. A refreshing and tangy side dish with a unique flavor!",Drupal 10 (https://www.drupal.org),"Gelatin Beet Salad, suitable for CKD patients. Low in calories, sodium, and fat. A refreshing and tangy side dish with a unique flavor!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Gelatin Beet Salad,article,2024-08-12T12:51:50-04:00,https://www.kidney.org/nutrition/recipes/gelatin-beet-salad,,@NKF,"Gelatin Beet Salad, suitable for CKD patients. Low in calories, sodium, and fat. A refreshing and tangy side dish with a unique flavor!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Gelatin Beet Salad,"width=device-width, initial-scale=1.0"
39506,Chipotle Shrimp Tacos,Recipes,https://www.kidney.org/nutrition/recipes/chipotle-shrimp-tacos,https://www.kidney.org/nutrition/recipes/chipotle-shrimp-tacos,,,Drupal 10 (https://www.drupal.org),true,width,"Try these homemade Chipotle Shrimp Tacos, kidney-friendly and suitable for diabetes. Low in calories, fat, and sodium, packed with fresh flavors.",Drupal 10 (https://www.drupal.org),"Try these homemade Chipotle Shrimp Tacos, kidney-friendly and suitable for diabetes. Low in calories, fat, and sodium, packed with fresh flavors.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Chipotle Shrimp Tacos,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/chipotle-shrimp-tacos,,@NKF,"Try these homemade Chipotle Shrimp Tacos, kidney-friendly and suitable for diabetes. Low in calories, fat, and sodium, packed with fresh flavors.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Chipotle Shrimp Tacos,"width=device-width, initial-scale=1.0"
39504,Chinese Almond Cookies,Recipes,https://www.kidney.org/nutrition/recipes/chinese-almond-cookies,https://www.kidney.org/nutrition/recipes/chinese-almond-cookies,,,Drupal 10 (https://www.drupal.org),true,width,"Enjoy these homemade Chinese Almond Cookies, suitable for CKD stages 1-5 and diabetes. Low-calorie, low-fat, and vegetarian. Delightful and ready in just 45 minutes",Drupal 10 (https://www.drupal.org),"Enjoy these homemade Chinese Almond Cookies, suitable for CKD stages 1-5 and diabetes. Low-calorie, low-fat, and vegetarian. Delightful and ready in just 45 minutes",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Chinese Almond Cookies,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/chinese-almond-cookies,,@NKF,"Enjoy these homemade Chinese Almond Cookies, suitable for CKD stages 1-5 and diabetes. Low-calorie, low-fat, and vegetarian. Delightful and ready in just 45 minutes",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Chinese Almond Cookies,"width=device-width, initial-scale=1.0"
39503,Chicken Noodle Soup,Recipes,https://www.kidney.org/nutrition/recipes/chicken-noodle-soup,https://www.kidney.org/nutrition/recipes/chicken-noodle-soup,,,Drupal 10 (https://www.drupal.org),true,width,"Enjoy this comforting Chicken Noodle Soup, suitable for CKD stages 1-5 and diabetes. Low in calories, fat, and sodium, and packed with nutritious ingredients",Drupal 10 (https://www.drupal.org),"Enjoy this comforting Chicken Noodle Soup, suitable for CKD stages 1-5 and diabetes. Low in calories, fat, and sodium, and packed with nutritious ingredients",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Chicken Noodle Soup,article,2024-12-19T14:40:36-05:00,https://www.kidney.org/nutrition/recipes/chicken-noodle-soup,,@NKF,"Enjoy this comforting Chicken Noodle Soup, suitable for CKD stages 1-5 and diabetes. Low in calories, fat, and sodium, and packed with nutritious ingredients",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Chicken Noodle Soup,"width=device-width, initial-scale=1.0"
39501,Chicken and Zucchini Quiche,Recipes,https://www.kidney.org/nutrition/recipes/chicken-and-zucchini-quiche,https://www.kidney.org/nutrition/recipes/chicken-and-zucchini-quiche,,,Drupal 10 (https://www.drupal.org),true,width,"This Chicken and Zucchini Quiche is perfect for CKD stages 1-5 and diabetes. Low in calories, carbs, and fat, it's a healthy, satisfying meal option.",Drupal 10 (https://www.drupal.org),"This Chicken and Zucchini Quiche is perfect for CKD stages 1-5 and diabetes. Low in calories, carbs, and fat, it's a healthy, satisfying meal option.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Chicken and Zucchini Quiche,article,2024-08-12T12:51:48-04:00,https://www.kidney.org/nutrition/recipes/chicken-and-zucchini-quiche,,@NKF,"This Chicken and Zucchini Quiche is perfect for CKD stages 1-5 and diabetes. Low in calories, carbs, and fat, it's a healthy, satisfying meal option.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Chicken and Zucchini Quiche,"width=device-width, initial-scale=1.0"
39499,Chicken Salad,Recipes,https://www.kidney.org/nutrition/recipes/chicken-salad,https://www.kidney.org/nutrition/recipes/chicken-salad,,,Drupal 10 (https://www.drupal.org),true,width,"This easy Chicken Salad is ideal for CKD stages 1-5 and diabetes. It's low in sodium, carbs, and fat, making it a healthy choice for a satisfying meal.",Drupal 10 (https://www.drupal.org),"This easy Chicken Salad is ideal for CKD stages 1-5 and diabetes. It's low in sodium, carbs, and fat, making it a healthy choice for a satisfying meal.",https://www.kidney.org/sites/default/files/styles/large/public/2024-09/chicken%20salad.jpg?itok=ya46TX08,https://www.kidney.org/sites/default/files/styles/large/public/2024-09/chicken%20salad.jpg?itok=ya46TX08,https://www.kidney.org/sites/default/files/styles/large/public/2024-09/chicken%20salad.jpg?itok=ya46TX08,National Kidney Foundation,Chicken Salad,article,2024-09-27T09:39:47-04:00,https://www.kidney.org/nutrition/recipes/chicken-salad,,@NKF,"This easy Chicken Salad is ideal for CKD stages 1-5 and diabetes. It's low in sodium, carbs, and fat, making it a healthy choice for a satisfying meal.",https://www.kidney.org/sites/default/files/styles/large/public/2024-09/chicken%20salad.jpg?itok=ya46TX08,National Kidney Foundation (NKF),Chicken Salad,"width=device-width, initial-scale=1.0"
39508,Coleslaw,Recipes,https://www.kidney.org/nutrition/recipes/coleslaw,https://www.kidney.org/nutrition/recipes/coleslaw,,,Drupal 10 (https://www.drupal.org),true,width,"Enjoy this light and flavorful Coleslaw, suitable for diabetes and all stages of CKD. Low in calories, carbs, and sodium, perfect for a healthy side dish or snack.",Drupal 10 (https://www.drupal.org),"Enjoy this light and flavorful Coleslaw, suitable for diabetes and all stages of CKD. Low in calories, carbs, and sodium, perfect for a healthy side dish or snack.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Coleslaw,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/coleslaw,,@NKF,"Enjoy this light and flavorful Coleslaw, suitable for diabetes and all stages of CKD. Low in calories, carbs, and sodium, perfect for a healthy side dish or snack.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Coleslaw,"width=device-width, initial-scale=1.0"
39509,Cobb Salad,Recipes,https://www.kidney.org/nutrition/recipes/cobb-salad,https://www.kidney.org/nutrition/recipes/cobb-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Enjoy this nutritious Cobb Salad, suitable for diabetes and all stages of CKD. Low in calories, carbs, and sodium, packed with protein and flavor.",Drupal 10 (https://www.drupal.org),"Enjoy this nutritious Cobb Salad, suitable for diabetes and all stages of CKD. Low in calories, carbs, and sodium, packed with protein and flavor.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Cobb Salad,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/cobb-salad,,@NKF,"Enjoy this nutritious Cobb Salad, suitable for diabetes and all stages of CKD. Low in calories, carbs, and sodium, packed with protein and flavor.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Cobb Salad,"width=device-width, initial-scale=1.0"
39511,Cranberry Ginger Apricot Chutney,Recipes,https://www.kidney.org/nutrition/recipes/cranberry-ginger-apricot-chutney,https://www.kidney.org/nutrition/recipes/cranberry-ginger-apricot-chutney,,,Drupal 10 (https://www.drupal.org),true,width,"Try this delightful Cranberry Ginger Apricot Chutney, perfect for diabetes and CKD stages 1-5. Low in calories, sodium, and fat, packed with tangy flavors and fiber.",Drupal 10 (https://www.drupal.org),"Try this delightful Cranberry Ginger Apricot Chutney, perfect for diabetes and CKD stages 1-5. Low in calories, sodium, and fat, packed with tangy flavors and fiber.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Cranberry Ginger Apricot Chutney,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/cranberry-ginger-apricot-chutney,,@NKF,"Try this delightful Cranberry Ginger Apricot Chutney, perfect for diabetes and CKD stages 1-5. Low in calories, sodium, and fat, packed with tangy flavors and fiber.",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Cranberry Ginger Apricot Chutney,"width=device-width, initial-scale=1.0"
39514,Cranberry–Raspberry Gelatin Salad,Recipes,https://www.kidney.org/nutrition/recipes/cranberry-raspberry-gelatin-salad,https://www.kidney.org/nutrition/recipes/cranberry-raspberry-gelatin-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Refreshing Cranberry–Raspberry Gelatin Salad, ideal for CKD patients. Low in potassium, sodium, and calories. A healthy, tasty treat!",Drupal 10 (https://www.drupal.org),"Refreshing Cranberry–Raspberry Gelatin Salad, ideal for CKD patients. Low in potassium, sodium, and calories. A healthy, tasty treat!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Cranberry–Raspberry Gelatin Salad,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/cranberry-raspberry-gelatin-salad,,@NKF,"Refreshing Cranberry–Raspberry Gelatin Salad, ideal for CKD patients. Low in potassium, sodium, and calories. A healthy, tasty treat!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Cranberry–Raspberry Gelatin Salad,"width=device-width, initial-scale=1.0"
39516,Crunchy Apple Fennel Salad,Recipes,https://www.kidney.org/nutrition/recipes/crunchy-apple-fennel-salad,https://www.kidney.org/nutrition/recipes/crunchy-apple-fennel-salad,,,Drupal 10 (https://www.drupal.org),true,width,"Crunchy Apple Fennel Salad, great for CKD patients. Low in calories and fat, high in fiber. A crisp, refreshing addition to any meal!",Drupal 10 (https://www.drupal.org),"Crunchy Apple Fennel Salad, great for CKD patients. Low in calories and fat, high in fiber. A crisp, refreshing addition to any meal!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,https://www.kidney.org/sites/default/files/nkf_metatag_logo_fb_v1-01.jpg,National Kidney Foundation,Crunchy Apple Fennel Salad,article,2024-08-12T12:51:49-04:00,https://www.kidney.org/nutrition/recipes/crunchy-apple-fennel-salad,,@NKF,"Crunchy Apple Fennel Salad, great for CKD patients. Low in calories and fat, high in fiber. A crisp, refreshing addition to any meal!",https://www.kidney.org/sites/default/files/nkf_metatag_logo_v1-01.jpg,National Kidney Foundation (NKF),Crunchy Apple Fennel Salad,"width=device-width, initial-scale=1.0"
